exec_entity_id,type,json_value,string_value
1082965,sectors,"[""Business Services""]",
1082965,sub_sectors,"[""Infrastructure Services""]",
1230405,hq_address,,United Kingdom
1230405,industry_tags,"[""Engineering and Construction""]",
1230405,scale,,Very Large Cap
1230405,sectors,"[""Business Services""]",
1230405,sub_sectors,"[""Industrial Services""]",
1111171,scale,,Small Cap
1424369,scale,,TBC
1073000,hq_address,,United States
1073000,industry_tags,"[""Managed Services"",""IT Hardware OEMs"",""Tech & IT Infrastructure Software""]",
1073000,scale,,Very Large Cap
1073000,sectors,"[""Technology & Telecoms""]",
1073000,sub_sectors,"[""IT Services"",""IT Hardware"",""Software""]",
1112669,hq_address,,United Kingdom
1112669,industry_tags,"[""Engineering and Construction"",""Program \/ Construction Management""]",
1112669,scale,,Very Large Cap
1112669,sectors,"[""Business Services""]",
1112669,sub_sectors,"[""Industrial Services""]",
1139521,hq_address,,
1139521,scale,,Mid Cap
1113213,hq_address,,United Kingdom
1113213,hq_address,,United Kingdom
1113213,industry_tags,"[""Database, Data Management, and Analytics Software"",""Financial Data and Analytics"",""Legal and Regulatory Data"",""Exchanges""]",
1113213,scale,,Very Large Cap
1113213,sectors,"[""Financial Services""]",
1113213,sub_sectors,"[""Asset and Wealth Management""]",
1144693,hq_address,,
1144693,scale,,Very Large Cap
1141422,scale,,Small Cap
1395251,scale,,Small Cap
1204526,hq_address,,Australia
1204526,industry_tags,"[""Property and Casualty Insurance""]",
1204526,scale,,Very Large Cap
1204526,sectors,"[""Financial Services""]",
1204526,sub_sectors,"[""Insurance""]",
1250340,hq_address,,United States
1250340,industry_tags,"[""Cybersecurity Software""]",
1250340,scale,,Large Cap
1250340,sectors,"[""Technology & Telecoms""]",
1250340,sub_sectors,"[""Software""]",
1215775,hq_address,,United States
1215775,industry_tags,"[""Cybersecurity Software""]",
1215775,scale,,Mid Cap
1215775,sectors,"[""Technology & Telecoms""]",
1215775,sub_sectors,"[""Software""]",
1149689,hq_address,,Italy
1149689,hq_address,,Italy
1149689,industry_tags,"[""Property and Casualty Insurance"",""Life Insurance""]",
1149689,scale,,Very Large Cap
1149689,sectors,"[""Financial Services""]",
1149689,sub_sectors,"[""Insurance""]",
1132990,hq_address,,Romania
1132990,hq_address,,Romania
1132990,industry_tags,"[""Cybersecurity Software"",""Consumer \/ Prosumer Software""]",
1132990,scale,,Large Cap
1132990,sectors,"[""Technology & Telecoms""]",
1132990,sub_sectors,"[""Software""]",
1154569,hq_address,,United States
1154569,industry_tags,"[""Cybersecurity Software"",""Database, Data Management, and Analytics Software""]",
1154569,scale,,Large Cap
1154569,sectors,"[""Technology & Telecoms""]",
1154569,sub_sectors,"[""Software""]",
1149195,industry_tags,"[""Investment Banking"",""Wealth Management""]",
1149195,scale,,Very Large Cap
1149195,sectors,"[""Financial Services""]",
1149195,sub_sectors,"[""Banking"",""Asset and Wealth Management""]",
1149785,hq_address,,Germany
1149785,industry_tags,"[""Property and Casualty Insurance"",""Financial Services Software""]",
1149785,scale,,Very Large Cap
1149785,sectors,"[""Technology & Telecoms"",""Financial Services""]",
1149785,sub_sectors,"[""Software"",""Insurance""]",
1163780,hq_address,,United Kingdom
1163780,scale,,TBC
1231769,hq_address,,Finland
1231769,industry_tags,"[""Legal and Professional Services Software"",""Business Productivity Software""]",
1231769,scale,,Mid Cap
1231769,sectors,"[""Technology & Telecoms""]",
1231769,sub_sectors,"[""Software""]",
1151397,hq_address,,United Kingdom
1151397,scale,,Mid Cap
1284164,hq_address,,Finland
1284164,scale,,TBC
3790708,scale,,Small Cap
1035982,hq_address,,France
1035982,industry_tags,"[""Life Insurance"",""Medical and Health Insurance""]",
1035982,scale,,Large Cap
1035982,sectors,"[""Financial Services""]",
1035982,sub_sectors,"[""Insurance""]",
1140204,hq_address,,United States
1140204,industry_tags,"[""Property and Casualty Insurance""]",
1140204,scale,,Very Large Cap
1140204,sectors,"[""Financial Services""]",
1140204,sub_sectors,"[""Insurance""]",
1035980,hq_address,,France
1035980,industry_tags,"[""Life Insurance"",""Medical and Health Insurance""]",
1035980,scale,,Large Cap
1035980,sectors,"[""Financial Services""]",
1035980,sub_sectors,"[""Insurance""]",
1237537,hq_address,,United States
1237537,scale,,Small Cap
1072395,hq_address,,
1199718,hq_address,,United States
1199718,industry_tags,"[""Cybersecurity Software"",""Financial Services Software""]",
1199718,scale,,Mid Cap
1199718,sectors,"[""Technology & Telecoms""]",
1199718,sub_sectors,"[""Software""]",
1095880,hq_address,,United States
1095880,industry_tags,"[""Cybersecurity Software"",""IT Hardware OEMs""]",
1095880,scale,,Very Large Cap
1095880,sectors,"[""Technology & Telecoms""]",
1095880,sub_sectors,"[""IT Hardware"",""Software""]",
1059374,scale,,Small Cap
1231948,hq_address,,United States
1231948,hq_address,,United States
1231948,industry_tags,"[""Supply Chain & Transportation Software"",""Database, Data Management, and Analytics Software"",""Regtech, GRC, and EHS Software""]",
1231948,scale,,Large Cap
1231948,sectors,"[""Technology & Telecoms""]",
1231948,sub_sectors,"[""Software""]",
1189718,hq_address,,United States
1189718,industry_tags,"[""Financial Services Software""]",
1189718,scale,,Large Cap
1189718,sectors,"[""Technology & Telecoms""]",
1189718,sub_sectors,"[""Software""]",
1436287,hq_address,,Germany
1436287,industry_tags,"[""Industrial and Built Environment Software"",""ERP, HCM, Accounting, and Tax Software"",""Application Development"",""IoT Devices and Robotics"",""IT Hardware OEMs"",""Utilities and Telecoms Software"",""Tools, Instruments and Controls"",""Transportation Infrastructure Services"",""Energy Management Services""]",
1436287,scale,,Very Large Cap
1436287,sectors,"[""Technology & Telecoms"",""Industrials & Materials"",""Business Services""]",
1436287,sub_sectors,"[""Software"",""IT Services"",""IT Hardware"",""Industrial Products"",""Infrastructure Services"",""Industrial Services""]",
1196882,hq_address,,United States
1196882,industry_tags,"[""Supply Chain & Transportation Software""]",
1196882,scale,,Large Cap
1196882,sectors,"[""Technology & Telecoms""]",
1196882,sub_sectors,"[""Software""]",
1351590,hq_address,,United States
1351590,hq_address,,United States
1351590,hq_address,,United States
1351590,hq_address,,United States
1351590,industry_tags,"[""Financial Services Software"",""Regtech, GRC, and EHS Software"",""Financial Data and Analytics"",""Legal and Regulatory Data"",""Exchanges""]",
1351590,scale,,Very Large Cap
1351590,sectors,"[""Technology & Telecoms"",""Financial Services"",""Business Services""]",
1351590,sub_sectors,"[""Banking"",""Software"",""Data & Information Services""]",
1097849,hq_address,,United States
1097849,industry_tags,"[""Business Productivity Software"",""ERP, HCM, Accounting, and Tax Software"",""Enterprise Automation Software""]",
1097849,scale,,Large Cap
1097849,sectors,"[""Technology & Telecoms""]",
1097849,sub_sectors,"[""Software""]",
1188250,hq_address,,United States
1188250,hq_address,,United States
1188250,industry_tags,"[""Procurement and Accounts Receivable Software"",""Payments""]",
1188250,scale,,Large Cap
1188250,sectors,"[""Technology & Telecoms"",""Financial Services""]",
1188250,sub_sectors,"[""Software"",""Banking""]",
1174562,hq_address,,United States
1174562,hq_address,,United States
1174562,industry_tags,"[""Procurement and Accounts Receivable Software"",""Payments""]",
1174562,scale,,Large Cap
1174562,sectors,"[""Technology & Telecoms"",""Financial Services""]",
1174562,sub_sectors,"[""Software"",""Banking""]",
1241103,hq_address,,United States
1241103,industry_tags,"[""Supply Chain & Transportation Software""]",
1241103,scale,,Large Cap
1241103,sectors,"[""Technology & Telecoms""]",
1241103,sub_sectors,"[""Software""]",
1197388,hq_address,,United States
1197388,scale,,Mid Cap
1241363,hq_address,,United States
1241363,industry_tags,"[""Cybersecurity Software""]",
1241363,scale,,Mid Cap
1241363,sectors,"[""Technology & Telecoms""]",
1241363,sub_sectors,"[""Software""]",
1234593,hq_address,,United States
1234593,industry_tags,"[""Supply Chain & Transportation Software""]",
1234593,scale,,Very Large Cap
1234593,sectors,"[""Technology & Telecoms""]",
1234593,sub_sectors,"[""Software""]",
1031685,hq_address,,United States
1031685,industry_tags,"[""Cybersecurity Software""]",
1031685,scale,,Mid Cap
1031685,sectors,"[""Technology & Telecoms""]",
1031685,sub_sectors,"[""Software""]",
3791539,scale,,Small Cap
1178678,hq_address,,United States
1178678,industry_tags,"[""Industrial and Built Environment Software"",""Supply Chain & Transportation Software"",""IoT Devices and Robotics""]",
1178678,scale,,Mid Cap
1178678,sectors,"[""Technology & Telecoms""]",
1178678,sub_sectors,"[""Software"",""IT Hardware""]",
1106223,hq_address,,United States
1106223,hq_address,,United States
1106223,industry_tags,"[""Marketing and Content Management Software"",""Tech & IT Infrastructure Software"",""Consumer \/ Prosumer Software"",""Public Sector and Education Software"",""Database, Data Management, and Analytics Software"",""Business Productivity Software"",""CRM and Customer Experience (CX) Software""]",
1106223,scale,,Very Large Cap
1240977,industry_tags,"[""Supply Chain & Transportation Software""]",
1240977,scale,,Very Large Cap
1240977,sectors,"[""Technology & Telecoms""]",
1240977,sub_sectors,"[""Software""]",
1389555,hq_address,,United States
1389555,industry_tags,"[""ERP, HCM, Accounting, and Tax Software""]",
1389555,scale,,Large Cap
1389555,sectors,"[""Technology & Telecoms""]",
1389555,sub_sectors,"[""Software""]",
1035019,hq_address,,United Kingdom
1035019,industry_tags,"[""Confectionery and Snacking""]",
1035019,scale,,Mid Cap
1035019,sectors,"[""Consumer, Retail & Leisure""]",
1035019,sub_sectors,"[""Food and Beverage""]",
1100058,hq_address,,France
1100058,hq_address,,France
1100058,industry_tags,"[""Payments""]",
1100058,scale,,Very Large Cap
1100058,sectors,"[""Financial Services""]",
1100058,sub_sectors,"[""Banking""]",
1248995,hq_address,,United States
1248995,industry_tags,"[""Payments"",""ERP, HCM, Accounting, and Tax Software"",""Public Sector and Education Software""]",
1248995,scale,,Very Large Cap
1248995,sectors,"[""Technology & Telecoms"",""Financial Services""]",
1248995,sub_sectors,"[""Software"",""Banking""]",
1072618,hq_address,,
1072618,industry_tags,"[""Aircraft and Aircraft Components""]",
1072618,scale,,Very Large Cap
1072618,sectors,"[""Industrials & Materials""]",
1072618,sub_sectors,"[""Aerospace and Defence""]",
1249101,hq_address,,
1249101,industry_tags,"[""Industrial and Built Environment Software"",""Supply Chain & Transportation Software""]",
1249101,scale,,Small Cap
1249101,sectors,"[""Technology & Telecoms""]",
1249101,sub_sectors,"[""Software""]",
1026527,hq_address,,United States
1026527,industry_tags,"[""Business Productivity Software""]",
1026527,scale,,Very Large Cap
1026527,sectors,"[""Technology & Telecoms""]",
1026527,sub_sectors,"[""Software""]",
1375281,hq_address,,United States
1375281,industry_tags,"[""Tech & IT Infrastructure Software""]",
1375281,scale,,Large Cap
1375281,sectors,"[""Technology & Telecoms""]",
1375281,sub_sectors,"[""Software""]",
1116778,hq_address,,United Kingdom
1116778,hq_address,,United States
1116778,industry_tags,"[""Enterprise Automation Software""]",
1116778,scale,,Large Cap
1116778,sectors,"[""Technology & Telecoms""]",
1116778,sub_sectors,"[""Software""]",
1180076,hq_address,,Sweden
1180076,hq_address,,Sweden
1180076,industry_tags,"[""Procurement and Accounts Receivable Software""]",
1180076,scale,,Mid Cap
1180076,sectors,"[""Technology & Telecoms""]",
1180076,sub_sectors,"[""Software""]",
1349910,hq_address,,France
1349910,scale,,TBC
1109499,hq_address,,United States
1109499,industry_tags,"[""Industrial and Built Environment Software"",""Financial Services Software""]",
1109499,scale,,Large Cap
1109499,sectors,"[""Technology & Telecoms""]",
1109499,sub_sectors,"[""Software""]",
1231329,hq_address,,Germany
1141280,hq_address,,United States
1141280,scale,,Small Cap
1185957,hq_address,,United States
1185957,hq_address,,United States
1185957,industry_tags,"[""Cybersecurity Software"",""Utilities and Telecoms Software""]",
1185957,scale,,Very Large Cap
1185957,sectors,"[""Technology & Telecoms""]",
1185957,sub_sectors,"[""Software""]",
1127663,hq_address,,United States
1127663,industry_tags,"[""Cybersecurity Software""]",
1127663,scale,,Very Large Cap
1127663,sectors,"[""Technology & Telecoms""]",
1127663,sub_sectors,"[""Software""]",
1065826,hq_address,,United States
1065826,industry_tags,"[""Business Productivity Software"",""Legal and Professional Services Software"",""Marketing and Content Management Software"",""Database, Data Management, and Analytics Software""]",
1065826,scale,,Very Large Cap
1065826,sectors,"[""Technology & Telecoms""]",
1065826,sub_sectors,"[""Software""]",
1208649,hq_address,,Netherlands
1208649,industry_tags,"[""Supply Chain & Transportation Software"",""Database, Data Management, and Analytics Software""]",
1208649,scale,,Small Cap
1208649,sectors,"[""Technology & Telecoms""]",
1208649,sub_sectors,"[""Software""]",
1195781,hq_address,,United States
1195781,industry_tags,"[""Communication Software"",""Tech & IT Infrastructure Software""]",
1195781,scale,,Very Large Cap
1195781,sectors,"[""Technology & Telecoms""]",
1195781,sub_sectors,"[""Software""]",
1143940,hq_address,,United States
1143940,scale,,Mid Cap
1140449,hq_address,,Netherlands
1140449,industry_tags,"[""Diagnostic Equipment"",""Lab Equipment"",""Monitoring Equipment"",""Consumer Electronics and Appliances""]",
1140449,scale,,Very Large Cap
1140449,sectors,"[""Healthcare & Pharmaceuticals"",""Consumer, Retail & Leisure""]",
1140449,sub_sectors,"[""Devices and Equipment"",""Consumer Durables""]",
1103791,hq_address,,Finland
1103791,scale,,Small Cap
1026605,hq_address,,United States
1026605,industry_tags,"[""Marketing and Content Management Software"",""Legal and Professional Services Software"",""Healthcare Software"",""Enterprise Automation Software"",""Managed Services"",""Database, Data Management, and Analytics Software"",""Business Productivity Software"",""Consulting""]",
1026605,scale,,Large Cap
1026605,sectors,"[""Technology & Telecoms"",""Business Services""]",
1026605,sub_sectors,"[""Software"",""IT Services"",""Professional Services and BPO""]",
1067880,hq_address,,United States
1067880,industry_tags,"[""Industrial and Built Environment Software"",""Cybersecurity Software""]",
1067880,scale,,Very Large Cap
1067880,sectors,"[""Technology & Telecoms""]",
1067880,sub_sectors,"[""Software""]",
